http://www.aplicaciones.info/ortogra/opal31.htm,,,,,
,,,,,
GROUP,TYPE,OPTIONS,WORD,ANSWER,MESSAGE
rr,word,"r,rr",en_abiar,0,"barraca, malrotar, arrepentirse, borrón, sonrisa, \n \nenroscar, zurra, enrabiar, párrafo, enriquecer. "
rr,word,"r,rr",pá_afo,1,"barraca, malrotar, arrepentirse, borrón, sonrisa, \n \nenroscar, zurra, enrabiar, párrafo, enriquecer."
rr,word,"r,rr",en_iquecer,0,"barraca, malrotar, arrepentirse, borrón, sonrisa, \n \nenroscar, zurra, enrabiar, párrafo, enriquecer. "
rr,word,"r,rr",aga_ado,1,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco."
rr,word,"r,rr",ama_illo,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",al_ededor,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",son_ojar,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",para_ayos,1,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco."
rr,word,"r,rr",_ebelde,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",semi_ecta,1,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco."
rr,word,"r,rr",go_ón,1,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco."
rr,word,"r,rr",_ebosar,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",_ecoveco,0,"agarrado, amarillo, alrededor, sonrojar, pararrayos, \n \nrebelde, semirrecta, gorrón, rebosar, recoveco. "
rr,word,"r,rr",Ando_a,1,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra."
rr,word,"r,rr",amo_,0,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra. "
rr,word,"r,rr",mal_otar,0,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra. "
rr,word,"r,rr",son_isa,0,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra. "
rr,word,"r,rr",banca_ota,1,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra."
rr,word,"r,rr",_abiar,0,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra. "
rr,word,"r,rr",mata_atas,1,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra."
rr,word,"r,rr",ba_oco,1,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra."
rr,word,"r,rr",_ebelión,0,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra. "
rr,word,"r,rr",mazmo_a,1,"Andorra, amor, malrotar, sonrisa, bancarrota, \n \nrabiar, materratas, barroco, rebelión, mazmorra."
rr,word,"r,rr",_edondo,0,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga. "
rr,word,"r,rr",de_ota,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",de_amar,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",_epugnancia,0,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga. "
rr,word,"r,rr",_esbalar,0,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga. "
rr,word,"r,rr",de_itir,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",_evoltoso,0,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga. "
rr,word,"r,rr",chu_o,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",zu_a,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",a_uga,1,"redondo, derrota, derramar, repugnancia, resbalar, \n \nderretir, revoltoso, churro, zurra, arruga."
rr,word,"r,rr",a_ullo,1,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita."
rr,word,"r,rr",son_ojar,0,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita. "
rr,word,"r,rr",en_ollar,0,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita. "
rr,word,"r,rr",zu_ón,1,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita."
rr,word,"r,rr",en_aizar,0,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita. "
rr,word,"r,rr",pá_oco,1,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita."
rr,word,"r,rr",en_edar,0,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita. "
rr,word,"r,rr",escu_idor,1,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita."
rr,word,"r,rr",te_emoto,1,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita."
rr,word,"r,rr",is_aelita,0,"arrullo, sonrojar, enrollar, zurrón, enraizar, \n \npárroco, enredar, escurridor, terremoto, israelita. "
rr,word,"r,rr",_omper,0,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza. "
rr,word,"r,rr",a_ojo,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",_osquilla,0,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza. "
rr,word,"r,rr",a_imar,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",_umor,0,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza. "
rr,word,"r,rr",se_ar,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",sie_a,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",soco_o,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",_egla,0,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza. "
rr,word,"r,rr",te_aza,1,"romper, arrojo, rosquilla, arrimar, rumor, \n \nserrar, sierra, socorro, regla, terraza."
rr,word,"r,rr",amo_,0,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro. "
rr,word,"r,rr",a_odillar,1,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro."
rr,word,"r,rr",a_oz,1,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro."
rr,word,"r,rr",ba_ullo,0,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro. "
rr,word,"r,rr",ca_a,0,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro. "
rr,word,"r,rr",ate_izar,1,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro."
rr,word,"r,rr",ce_illa,0,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro. "
rr,word,"r,rr",cacha_o,1,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro."
rr,word,"r,rr",flo_es,0,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro. "
rr,word,"r,rr",cata_o,1,"amor, arrodillar, arroz, barullo, cara, \n \naterrizar, cerilla, cacharro, flores, catarro."
rr,word,"r,rr",_odilla,0,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro. "
rr,word,"r,rr",ate_izar,1,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro."
rr,word,"r,rr",baila_,0,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro. "
rr,word,"r,rr",ba_ato,0,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro. "
rr,word,"r,rr",ba_a,1,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro."
rr,word,"r,rr",ba_er,1,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro."
rr,word,"r,rr",ba_ullo,0,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro. "
rr,word,"r,rr",bibe_ón,0,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro. "
rr,word,"r,rr",cacha_o,1,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro."
rr,word,"r,rr",cacho_o,1,"rodilla, aterrizar, bailar, barato, barra, \n \nbarrer, barullo, biberón, cacharro, cachorro."
rr,word,"r,rr",ca_a,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",ca_amelo,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",cata_o,1,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta."
rr,word,"r,rr",ce_eza,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",ce_illa,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",chapa_ón,1,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta."
rr,word,"r,rr",cho_o,1,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta."
rr,word,"r,rr",_ezar,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",ciga_o,1,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta."
rr,word,"r,rr",_esta,0,"cara, caramelo, catarro, cereza, cerilla, \n \nchaparrón, chorro, rezar, cigarro, resta. "
rr,word,"r,rr",oliva_,0,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra. "
rr,word,"r,rr",paja_aco,1,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra."
rr,word,"r,rr",escu_ir,1,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra."
rr,word,"r,rr",pe_eza,0,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra. "
rr,word,"r,rr",pe_la,0,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra. "
rr,word,"r,rr",fe_ocarril,1,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra."
rr,word,"r,rr",pilla_,0,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra. "
rr,word,"r,rr",piza_a,1,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra."
rr,word,"r,rr",place_,0,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra. "
rr,word,"r,rr",po_a,1,"olivar, pajarraco, escurrir, pereza, perla, \n \nferrocarril, pillar, pizarra, placer, porra."
rr,word,"r,rr",te_aza,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",te_eno,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",to_e,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",ba_aca,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",En_ique,0,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa. "
rr,word,"r,rr",zo_a,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",abejo_o,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",al_ededor,0,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa. "
rr,word,"r,rr",ama_ar,1,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa."
rr,word,"r,rr",son_isa,0,"terraza, terreno, torre, barraca, Enrique, \n \nzorra, abejorro, alrededor, amarrar, sonrisa. "
rr,word,"r,rr",ba_a,1,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro."
rr,word,"r,rr",ba_er,1,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro."
rr,word,"r,rr",ba_ullo,0,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro. "
rr,word,"r,rr",bibe_ón,0,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro. "
rr,word,"r,rr",cacha_o,1,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro."
rr,word,"r,rr",ca_a,0,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro. "
rr,word,"r,rr",ca_amelo,0,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro. "
rr,word,"r,rr",cata_o,1,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro."
rr,word,"r,rr",ce_eza,0,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro. "
rr,word,"r,rr",cacho_o,1,"barra, barrer, barullo, biberón, cacharro, \n \ncara, caramelo, catarro, cereza, cachorro."
rr,word,"r,rr",_azón,0,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir. "
rr,word,"r,rr",glo_ia,0,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir. "
rr,word,"r,rr",go_a,1,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir."
rr,word,"r,rr",g_ito,0,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir. "
rr,word,"r,rr",go_o,1,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir."
rr,word,"r,rr",_ata,0,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir. "
rr,word,"r,rr",ma_ón,1,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir."
rr,word,"r,rr",co_al,1,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir."
rr,word,"r,rr",_ama,0,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir. "
rr,word,"r,rr",ocu_ir,1,"razón, gloria, gorra, grito, gorro, \n \nrata, marrón, corral, rama, ocurrir."
rr,word,"r,rr",ga_afa,1,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama."
rr,word,"r,rr",_azón,0,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama. "
rr,word,"r,rr",glo_ia,0,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama. "
rr,word,"r,rr",go_a,1,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama."
rr,word,"r,rr",go_o,1,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama."
rr,word,"r,rr",g_ito,0,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama. "
rr,word,"r,rr",_ata,0,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama. "
rr,word,"r,rr",ma_ón,1,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama."
rr,word,"r,rr",ente_ar,1,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama."
rr,word,"r,rr",_ama,0,"garrafa, razón, gloria, gorra, gorro, \n \ngrito, rata, marrón, enterrar, rama. "
rr,word,"r,rr",en_oscar,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",peti_ojo,1,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco."
rr,word,"r,rr",pi_enaico,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",piza_a,1,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco."
rr,word,"r,rr",ca_a,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",po_a,1,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco."
rr,word,"r,rr",_áíz,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",_ecabar,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",reco_er,1,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco."
rr,word,"r,rr",_ecoveco,0,"enroscar, petirrojo, pirenaico, pizarra, cara, \n \nporra, raíz, recabar, recorrer, recoveco. "
rr,word,"r,rr",en_iquecer,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",ga_a,1,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro."
rr,word,"r,rr",go_ón,1,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro."
rr,word,"r,rr",_abo,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",_atón,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",subte_áneo,1,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro."
rr,word,"r,rr",_obar,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",ve_ano,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",Is_ael,0,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro. "
rr,word,"r,rr",ja_o,1,"enriquecer, garra, gorrón, rabo, ratón, \n \nsubterráneo, robar, verano, Israel, jarro."
rr,word,"r,rr",En_ique,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",ente_ar,1,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita."
rr,word,"r,rr",ga_afa,1,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita."
rr,word,"r,rr",_adiactivo,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",_azón,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",To_elavega,1,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita."
rr,word,"r,rr",_ocío,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",_odaje,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",ve_dad,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",is_aelita,0,"Enrique, enterrar, garrafa, radiactivo, razón, \n \nTorrelavega, rocío, rodaje, verdad, israelita. "
rr,word,"r,rr",en_ejado,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",ga_afón,1,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir."
rr,word,"r,rr",pa_ed,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",pa_icida,1,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir."
rr,word,"r,rr",_adiólogo,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",_ecambio,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",te_áqueo,1,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir."
rr,word,"r,rr",_ojizo,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",_osa,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",veni_,0,"enrejado, garrafón, pared, parricida, radiólogo, \n \nrecambio, terráqueo, rojizo, rosa, venir. "
rr,word,"r,rr",en_edar,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",ga_ote,1,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles."
rr,word,"r,rr",_adiotaxi,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",te_aza,1,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles."
rr,word,"r,rr",_ojo,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",to_e,1,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles."
rr,word,"r,rr",_osáceo,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",ve_,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",ve_uga,1,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles."
rr,word,"r,rr",Ve_salles,0,"enredar, garrote, radiotaxi, terraza, rojo, \n \ntorre, rosáceo, ver, verruga, Versalles. "
rr,word,"r,rr",en_ollar,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",fo_aje,1,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar."
rr,word,"r,rr",_ábano,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",_ama,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",semi_ecta,1,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar."
rr,word,"r,rr",seve_o,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",soco_o,1,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar."
rr,word,"r,rr",ve_sículo,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",mal_otar,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",maneja_,0,"enrollar, forraje, rábano, rama, semirrecta, \n \nsevero, socorro, versículo, malrotar, manejar. "
rr,word,"r,rr",e_óneo,1,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo."
rr,word,"r,rr",lo_o,0,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo. "
rr,word,"r,rr",peti_ojo,1,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo."
rr,word,"r,rr",_abiar,0,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo. "
rr,word,"r,rr",_ampa,0,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo. "
rr,word,"r,rr",se_ar,1,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo."
rr,word,"r,rr",_evoltoso,0,"erróneo, loro, petirrojo, rabiar, rampa, \n \nserrar, revoltoso, sierra, revolución, siervo. "
